"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: LOVING"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"ST KITTS 76 2833 TG",61716,08," ",1680174,3914351,0,0
"ST LUCIA 76 2833 TG",61787,08," ",2402053,6492757,0,0
"ST. BRIDES 76 3031 TG",61361,08," ",2774182,8815567,0,0
"ST. CLOUD 76 3031 TG",61387,08," ",2549723,7935087,0,0
"ST. HELENS 75-32 UNIT",53522,08," ",446587,663834,0,0
"ST. LUCIA 76 2833",48657,08," ",3302407,7796951,0,0
"ST. LUCIA 76-28 MON",53484,08," ",0,0,0,0
"START ME UP SWD",59917,08," ",0,0,0,0
"STATE 18-19",64934,08," ",71916,142007,0,0
"STATE 18-19",65040,08," ",24004,52709,0,0
"STATE 48",50263,08," ",1293236,3260991,0,0
"STATE 48",62313,08," ",155603,257192,0,0
"STATE 56-2-12",279058,08," 1H",0,0,481713,147053
"STATE ATLANTIS 7 UNIT",289423,08," 2H",0,0,1980237,556359
"STATE ATLANTIS 7 UNIT",289442,08," 3H",0,0,1467536,410997
"STATE ATLANTIS 7 UNIT",289443,08," 4H",0,0,1839442,456674
"STATE ATLANTIS 7 UNIT",291754,08," 733H",0,0,1638232,353171
"STATE ATLANTIS 7 UNIT",291762,08," 732H",0,0,1433030,266789
"STATE ATLANTIS 7 UNIT",291763,08," 751H",0,0,1865250,230602
"STATE ATLANTIS 7 UNIT",291823,08," 731H",0,0,1671147,335610
"STATE ATLANTIS 7 UNIT",52207,08," ",725609,2395462,0,0
"STATE ATLANTIS UNIT",289051,08," 101H",0,0,1305830,239071
"STATE ATLANTIS UNIT",289081,08," 103H",0,0,3058907,306488
"STATE ATLANTIS UNIT",289119,08," 102H",0,0,1326268,206915
"STATE ATLANTIS UNIT",289887,08," 551H",0,0,2253448,552482
"STATE ATLANTIS UNIT",289888,08," 552H",0,0,1949809,502641
"STATE ATLANTIS UNIT",289889,08," 553H",0,0,1999522,363347
"STATE ATLANTIS UNIT",292949,08," 201H",0,0,450422,94579
"STATE ATLANTIS UNIT",292950,08," 204H",0,0,591350,88167
"STATE ATLANTIS UNIT",292951,08," 205H",0,0,528243,67080
"STATE ATLANTIS UNIT",292952,08," 301H",0,0,325963,129411
"STATE ATLANTIS UNIT",293048,08," 303H",0,0,921403,189303
"STATE ATLAS A",285205,08," 3H",0,0,124442,4543
"STATE ATLAS B",285206,08," 4H",0,0,404300,18992
"STATE ATLAS C",285221,08," 5H",0,0,283057,7829
"STATE ATLAS D",285222,08," 6H",0,0,85550,16976
"STATE ATLAS E",50639,08," ",0,0,0,0
"STATE ATLAS F",50827,08," ",0,0,0,0
"STATE ATLAS G",287085,08," 9H",0,0,1265,1039
"STATE ATLAS H",287090,08," 10H",0,0,815,194
"STATE ATLAS I",287086,08," 11H",0,0,2894,340
"STATE ATLAS K",290870,08," 555H",0,0,2489519,560227
"STATE ATLAS L",290871,08," 556H",0,0,2800285,743655
"STATE DALTEXAS RANGER 56-T2-2X11",289186,08," 2H",0,0,1025721,321035
"STATE DALTEXAS RANGER 56-T2-2X11",48609,08," ",221827,944482,0,0
"STATE DESERT 55-T2-18",278922,08," 1H",0,0,623041,135576
"STATE FLOYD 33-96 SA",283768,08," 4601H",0,0,502628,193571
"STATE FLOYD 33-96X45",290368,08," W104H",0,0,827310,172868
"STATE FOREST 55-T2-18X19",281230,08," 1H",0,0,962690,220706
"STATE GALILEO",283906,08," 1H",0,0,303592,27618
"STATE GALILEO",283907,08," 2H",0,0,114565,3019
"STATE GALILEO",283908,08," 3H",0,0,227871,45057
"STATE GALILEO",283909,08," 6H",0,0,282435,51982
"STATE GALILEO",285233,08," 4H",0,0,439709,71773
"STATE GALILEO",285235,08," 5H",0,0,0,0
"STATE GALILEO",285236,08," 9H",0,0,305493,29465
"STATE GALILEO 7",47775,08," ",882130,3246602,0,0
"STATE GEMINI B",293536,08," 202H",0,0,1646518,190144
"STATE GEMINI C",293517,08," 203H",0,0,1090914,160073
"STATE GEMINI D",293518,08," 204H",0,0,905321,132761
"STATE GEMINI E",293669,08," 205H",0,0,1143033,204790
"STATE LINK VJ RANCH 37-48",287548,08," 2H",0,0,466132,118651
"STATE LINK VJ RANCH 37-48",296609,08," 731H",0,0,1817560,307394
"STATE LINK VJ RANCH 37-48",301935,08," 711H",0,0,0,0
"STATE LINK VJ RANCH 37-48",302035,08," 732H",0,0,0,0
"STATE LINK VJ RANCH 37-48",302036,08," 751H",0,0,0,0
"STATE LINK VJ RANCH 37-48",65358,08," ",0,0,0,0
"STATE MAGELLAN",283664,08," 2H",0,0,232172,79993
"STATE MAGELLAN",283697,08," 8H",0,0,750584,64938
"STATE MAGELLAN",283698,08," 9H",0,0,625808,47182
"STATE MAGELLAN",283700,08," 7H",0,0,377484,42454
"STATE MAGELLAN",285209,08," 1H",0,0,302687,39038
"STATE MAGELLAN",285210,08," 6H",0,0,466950,51625
"STATE MAGELLAN",285211,08," 10H",0,0,622519,92683
"STATE MAGELLAN",285212,08," 11H",0,0,273532,26651
"STATE MAGELLAN",285213,08," 13H",0,0,176812,40498
"STATE MAGELLAN",285214,08," 14H",0,0,528,201
"STATE MAGELLAN",285215,08," 15H",0,0,8,36
"STATE MAGELLAN",285216,08," 16H",0,0,240,76
"STATE MAGELLAN",285217,08," 17H",0,0,0,0
"STATE MAGELLAN",285218,08," 18H",0,0,0,0
"STATE MAGELLAN",285219,08," 19H",0,0,0,0
"STATE MAGELLAN 7",286679,08," 23H",0,0,482851,81311
"STATE MAGELLAN 7",49626,08," ",984246,4846827,0,0
"STATE MERCURY",283660,08," 10H",0,0,557273,102515
"STATE MERCURY",283678,08," 11H",0,0,398135,73332
"STATE MERCURY",283689,08," 4H",0,0,455741,17751
"STATE MERCURY",283690,08," 3H",0,0,1,1
"STATE MERCURY",283691,08," 1H",0,0,403927,21804
"STATE MERCURY",285207,08," 2H",0,0,441293,37784
"STATE MERCURY",285208,08," 9H",0,0,246447,78729
"STATE MERCURY",290241,08," 24HR",0,0,1795383,79778
"STATE MERCURY",290242,08," 25H",0,0,0,0
"STATE MERCURY",290243,08," 27H",0,0,1405442,206197
"STATE MERCURY",290244,08," 29H",0,0,1303671,154079
"STATE MERCURY",290246,08," 38H",0,0,1683814,81724
"STATE MERCURY",290255,08," 23H",0,0,1013665,203101
"STATE MERCURY",290274,08," 22H",0,0,873944,170572
"STATE MERCURY",290525,08," 36H",0,0,1143123,315253
"STATE MERCURY",293196,08," 25H",0,0,1055141,217778
"STATE MERCURY",45060,08," ",759,22283,0,0
"STATE MERCURY 7",284459,08," 18H",0,0,693069,161768
"STATE MERCURY 7",293606,08," 6H",0,0,354101,81075
"STATE MERCURY 7",293630,08," 7H",0,0,510873,161470
"STATE MERCURY 7",293631,08," 13H",0,0,318352,57898
"STATE MERCURY 7",293632,08," 15H",0,0,411552,80759
"STATE MERCURY 7",293633,08," 17H",0,0,296342,64811
"STATE MERCURY 7",293635,08," 8H",0,0,302062,67169
"STATE MERCURY 7",293636,08," 16H",0,0,461935,106643
"STATE MERCURY 7",300693,08," 762H",0,0,446485,67414
"STATE MERCURY 7",300705,08," 771H",0,0,289253,27211
"STATE MERCURY 7",47977,08," ",69152,351919,0,0
"STATE MERCURY A",289548,08," 20H",0,0,3764931,349959
"STATE MERCURY B",289448,08," 21H",0,0,3109270,232649
"STATE MERCURY C",290224,08," 31H",0,0,2091708,180222
"STATE MERCURY D",290223,08," 33H",0,0,2172456,250890
"STATE MERCURY E",289030,08," 34H",0,0,3025740,307312
"STATE MERCURY F",289031,08," 35H",0,0,4199227,463389
"STATE MERCURY XL 7 A",300890,08," 742H",0,0,737228,129561
"STATE MERCURY XL 7 B",301019,08," 743H",0,0,687597,119062
"STATE MERCURY XL 7 C",300927,08," 751H",0,0,864785,99402
"STATE MERCURY XL 7 D",300871,08," 752H",0,0,885584,143169
"STATE MERCURY XL 7 E",300994,08," 753H",0,0,928109,163017
"STATE OF TEXAS",42236,08," ",0,0,0,0
"STATE OF TEXAS -C-",11739,08," ",0,0,0,0
"STATE PACIFIC 55-T2-8",52582,08," ",783370,2841519,0,0
"STATE PACIFIC 55-T2-8X17",280749,08," 1H",0,0,742763,213007
"STATE PATHFINDER",283455,08," 31H",0,0,696476,6651
"STATE PATHFINDER",283456,08," 32H",0,0,710527,5941
"STATE PATHFINDER",283457,08," 33H",0,0,692917,9359
"STATE PATHFINDER",283458,08," 34H",0,0,1277568,51087
"STATE PATHFINDER",283679,08," 1H",0,0,346581,8062
"STATE PATHFINDER",283680,08," 3H",0,0,283389,5449
"STATE PATHFINDER",283681,08," 4H",0,0,412408,16310
"STATE PATHFINDER",283682,08," 5H",0,0,410964,15300
"STATE PATHFINDER",283683,08," 6H",0,0,729899,5830
"STATE PATHFINDER",283684,08," 7H",0,0,460208,31295
"STATE PATHFINDER",283685,08," 12H",0,0,480188,78129
"STATE PATHFINDER",283688,08," 13H",0,0,254771,23028
"STATE PATHFINDER",285198,08," 8H",0,0,343410,41648
"STATE PATHFINDER",285199,08," 9H",0,0,205689,15853
"STATE PATHFINDER",285200,08," 14H",0,0,711234,65266
"STATE PATHFINDER",285201,08," 15H",0,0,196922,15580
"STATE PATHFINDER",285202,08," 16H",0,0,1015413,183066
"STATE PATHFINDER",285203,08," 17H",0,0,564734,83744
"STATE PATHFINDER",45518,08," ",140393,533043,0,0
"STATE PATHFINDER 7",284639,08," 37H",0,0,1100266,138688
"STATE PATHFINDER 7",285192,08," 16H",0,0,348576,66726
"STATE PATHFINDER 7",286667,08," 28H",0,0,751571,98774
"STATE PATHFINDER 7",286668,08," 38H",0,0,268948,54203
"STATE PATHFINDER 7",289394,08," 27H",0,0,637147,105278
"STATE PATHFINDER 7",47249,08," ",629298,3855192,0,0
"STATE PROTECTION 55-T2-2",271674,08," 2H",0,0,70627,4600
"STATE PROTECTION 55-T2-2",275634,08," 3H",0,0,639406,119790
"STATE PROTECTION 55-T2-2",45491,08," ",0,0,0,0
"STATE PROTECTOR 55-T2-2X11 PSA",48016,08," ",147521,468035,0,0
"STATE RUDD DRAW 26-25",49455,08," ",599607,1096105,0,0
"STATE VIKING E",283898,08," 1H",0,0,2030483,17510
"STATE VIKING E",289392,08," 6H",0,0,572437,4024
"STATE VIKING E",289396,08," 7H",0,0,940632,17301
"STATE VIKING E",289397,08," 8H",0,0,1094230,25230
"STATE VIKING E",289398,08," 14H",0,0,560341,78022
"STATE VIKING E",289399,08," 22H",0,0,620521,62291
"STATE VIKING E",289401,08," 19H",0,0,1198985,29100
"STATE VIKING E",289402,08," 17H",0,0,261199,27420
"STATE VIKING E",289405,08," 16H",0,0,794823,15940
"STATE VIKING E",289410,08," 21H",0,0,958962,110761
"STATE VIKING E",289412,08," 18H",0,0,660430,81901
"STATE VIKING E",289415,08," 5H",0,0,1071600,3302
"STATE VIKING E",289453,08," 15H",0,0,907889,55793
"STATE VIKING E",50677,08," ",56115,241590,0,0
"STATE VIKING E 7",285193,08," 11H",0,0,297294,83213
"STATE VIKING E 7",285204,08," 12H",0,0,345442,82798
"STATE VIKING E 7",47327,08," ",213869,914287,0,0
"STATE-JUDGE 48-3 BN XXXII",63000,08," ",143006,253945,0,0
"STATE-JUDGE 48-3 BN XXXIII",63006,08," ",123699,203080,0,0
"STATE-JUDGE 48-3 BN XXXIV",62939,08," ",138343,235106,0,0
"STATE-JUDGE 48-3 BN XXXV",63304,08," ",128100,243628,0,0
"STATE-JUDGE 48-3 WN X",54208,08," ",587144,1453335,0,0
"STATE-JUDGE 48-3 WS",50255,08," ",396947,837631,0,0
"STATE-JUDGE 48-3 WS II",50408,08," ",248862,586849,0,0
"STATE-JUDGE 48-3 WS III",50256,08," ",194838,411647,0,0
"STATE-JUDGE 48-3 WS IV",50237,08," ",223382,510312,0,0
"STATE-JUDGE 48-3 WS V",50236,08," ",233427,545784,0,0
"STATE-JUDGE 48-3 WS XII",53744,08," ",726536,1875705,0,0
"STATE-JUDGE 48-3 WS XIII",53745,08," ",692968,1723635,0,0
"STATE-JUDGE 48-3 WS XIV",54207,08," ",670842,1729486,0,0
"STATE-JUDGE 48-3 WS XV",54205,08," ",704934,1511921,0,0
"STATELINE 27 SWD",56941,08," ",0,0,0,0
"STATELINE 39 SWD",56795,08," ",0,0,0,0
"STATELINE SWD",44949,08," ",0,0,0,0
"STATELINE SWD 2",45091,08," ",0,0,0,0
STEELHEAD,201841,08," 1",0,0,0,0
"STEELHEAD 54-2 UNIT",62568,08," ",1879695,5429708,0,0
"STINGRAY 53-2-25 LOV UNIT",51384,08," ",800431,1424143,0,0
"STONE CUTTER A",298995,08," 721H",0,0,787268,142748
"STONE CUTTER B",298919,08," 701H",0,0,580393,113656
"STONE CUTTER C",299121,08," 722H",0,0,798583,145088
"STONE CUTTER D",298956,08," 711H",0,0,619489,123672
"STONE CUTTER E",299134,08," 723H",0,0,699268,131573
"STONE CUTTER F",299135,08," 702H",0,0,548740,114892
"STONE CUTTER G",299133,08," 724H",0,0,632971,114584
"STONE CUTTER H",299136,08," 712H",0,0,563557,117453
"STONE CUTTER I",298948,08," 725H",0,0,607543,114594
"STONE CUTTER J",299128,08," 703H",0,0,309290,68433
STONE-CUTTER,172100,08," 1",0,0,76235,77
"SUN 54-2",47882,08," ",0,0,0,0
SUN-ARRINGTON,24192,08," ",0,0,0,0
"SUN-STATE -C-",18610,08," ",0,0,0,0
"SUNSHINE 54-2-21",282836,08," 1H",0,0,466211,147806
"SUNSHINE UL 29-0-39-3 A",64757,08," ",217764,273718,0,0
"SUNSHINE UL 29-0-39-3 B",64701,08," ",178595,218284,0,0
"SUNSHINE UL 29-0-39-3 C",64702,08," ",144510,180094,0,0
"SUNSHINE UL 29-0-39-3 D",64721,08," ",142451,197144,0,0
"SUNSHINE UL 29-0-39-3 E",64705,08," ",195658,301313,0,0
"SUNSHINE UL 29-0-39-3 F",64706,08," ",175229,290888,0,0
"SUPER DUTY 29-16",47600,08," ",281355,659696,0,0
"SUPERBAD SWD",54693,08," ",0,0,0,0
"SWAPPORTUNITY 75-11 LOV UNIT",58003,08," ",1018218,1283871,0,0
"SWD 55-1-31",41488,08," ",0,0,0,0
"SWD 55-1-37",43964,08," ",0,0,0,0
"SWD 55-1-37",55617,08," ",0,0,0,0
"SWEET MARILYN 57-T1-12",285399,08," W108H",0,0,919187,184069
"TABASCO CAT 54-2-6 UNIT",48157,08," ",192016,686893,0,0
"TABASCO CAT 54-43-6 UNIT",291550,08," 82H",0,0,1040814,256459
"TABASCO CAT 54-43-6 UNIT",56330,08," ",798284,2759146,0,0
"TAHITI 55-2 UNIT",61150,08," ",319560,1084010,0,0
"TAHITI 55-2-15 LOV",287755,08," 1SL",0,0,4,0
"TAHITI 55-2-15 LOV",45569,08," ",0,0,0,0
"TAHITI 55-2-17 LOV",287631,08," 2H",0,0,460895,118331
"TAHITI 55-2-17 LOV",287633,08," 1H",0,0,310980,85363
"TAHITI 55-2-17 LOV",50558,08," ",0,0,0,0
"TAHITI 55-2-33 LOV UNIT A",287386,08," 1H",0,0,1532015,296781
"TAHITI 55-2-33 LOV UNIT A",287528,08," 2H",0,0,975049,185844
"TAHITI 55-2-33 LOV UNIT A",290852,08," 3H",0,0,911470,205321
"TAHITI 55-2-33 LOV UNIT A",47881,08," ",0,0,0,0
"TAHITI 55-2-43 LOV",287562,08," 1H",0,0,1352652,230465
"TARPON 53-2-10 LOV UNIT",46589,08," ",4752004,9131839,0,0
"TAURUS 28-0-9-16 A",64758,08," ",129400,207365,0,0
"TAURUS 28-0-9-16 B",64763,08," ",104734,166009,0,0
"TAURUS 28-0-9-16 C",64764,08," ",108290,203685,0,0
"TAURUS 28-0-9-16 D",64759,08," ",93593,155578,0,0
"TAYLOR AC26-17",50737,08," ",150465,246753,0,0
"TAYLOR BC26-17",292466,08," 2H",0,0,543810,173414
"TAYLOR BC26-17",50738,08," ",0,0,0,0
"TAYLOR CC26-17",50879,08," ",147077,303969,0,0
"TAYLOR DC26-17",52261,08," ",493065,1258721,0,0
"TAYLOR EC26-17",52316,08," ",394829,831755,0,0
"TAYLOR FC26-17",292464,08," 6H",0,0,923648,425020
"TAYLOR FC26-17",52892,08," ",0,0,0,0
"TAYLOR GC26-17",53130,08," ",524998,1225945,0,0
"TAYLOR H",292526,08," 1701H",0,0,1428611,587356
"TAYLOR H",54926,08," ",0,0,0,0
"TAYLOR I",54972,08," ",594193,1524519,0,0
"TAYLOR N",54986,08," ",598373,1362132,0,0
"TAYLOR O",292533,08," 1712H",0,0,1401512,592900
"TAYLOR O",54988,08," ",0,0,0,0
"TEXACO '35'",43057,08," ",0,0,0,0
"TEXACO -47-",30583,08," ",0,0,0,0
TEXACO-LINDSAY,33267,08," ",1,0,0,0
"TEXAS PRIDE 8",60002,08," ",0,0,0,0
"TEXAS SABAL 55-1-40 UNIT",283000,08," 1H",0,0,802467,184342
"TEXAS SABAL 55-1-40 UNIT",297207,08," 12H",0,0,1012593,276351
"TEXAS SABAL 55-1-40 UNIT",297208,08," 13H",0,0,968435,282734
"TEXAS SABAL 55-1-40 UNIT",57719,08," ",0,0,0,0
"THORNBERI 6",64935,08," ",0,0,0,0
"THORPE 1-74 LOV",42337,08," ",131445,309269,0,0
"THRESHER 54-1-13",284622,08," 1H",0,0,510025,200592
"THRESHER 54-1-17",48954,08," ",336620,1094920,0,0
"THRESHER 54-1-17",53314,08," ",0,0,0,0
"THRESHER 54-1-19",273934,08," 6HN",0,0,0,0
"THRESHER 54-1-19",273939,08," 9HN",0,0,0,0
"THRESHER 54-1-19",275879,08," 4HN",0,0,0,0
"THRESHER 54-1-19",275881,08," 1HN",0,0,0,0
"THRESHER 54-1-22",48200,08," ",193414,536518,0,0
"THRESHER 54-1-5",48013,08," ",174443,404587,0,0
"THRESHER 54-1-7",49078,08," ",208243,624819,0,0
"THRESHER 55-1-12 UNIT A",274554,08," 1HN",0,0,0,0
"THRESHER 55-1-12 UNIT A",278901,08," 4HS",0,0,0,0
"THRESHER 55-1-12 UNIT A",278905,08," 1HS",0,0,0,0
"THRESHER 55-1-12 UNIT A",287397,08," 5H",0,0,1030372,215027
"THRESHER 55-1-12 UNIT A",287399,08," 6H",0,0,1123185,252874
"THRESHER 55-1-12 UNIT A",287400,08," 7H",0,0,1152295,230786
"THRESHER 55-1-12 UNIT A",287402,08," 8H",0,0,993860,244030
"THRESHER 55-1-12 UNIT A",288453,08," 16H",0,0,1360316,290435
"THRESHER 55-1-12 UNIT A",288616,08," 14H",0,0,582209,164982
"THRESHER 55-1-12 UNIT A",288617,08," 15H",0,0,2169331,537420
"THRESHER 55-1-12 UNIT A",288919,08," 13H",0,0,2206645,534719
"THRESHER 55-1-12 UNIT A",46825,08," ",0,0,0,0
"THRESHER 55-1-12 UNIT A",46908,08," ",0,0,0,0
"THRESHER 55-1-23",275080,08," 6HN",0,0,0,0
"THRESHER 55-1-23",276200,08," 9HN",0,0,0,0
"THRESHER 55-1-23",276606,08," 4HN",0,0,0,0
"THRESHER 55-1-23",277135,08," 1HN",0,0,0,0
"THRESHER 55-1-23",277605,08," 5HN",0,0,0,0
"THRESHER 55-1-5",281140,08," 1H",0,0,731857,196772
THUNDERBALL,298678,08," 1WB",0,0,453723,278131
THUNDERBALL,59183,08," ",3638360,5999914,0,0
"THUNDERBALL SWD",58662,08," ",0,0,0,0
"THUNDERSTRUCK SWD",59116,08," ",0,0,0,0
"TIGER 28 NW",62562,08," ",0,0,0,0
"TIGER 55-2-12 LOV",286434,08," 3H",0,0,354262,120658
"TIGER 55-2-12 LOV",286436,08," 4H",0,0,256851,66566
"TIGER 55-2-12 LOV",286453,08," 2H",0,0,302881,127811
"TIGER 55-2-12 LOV",286629,08," 1H",0,0,517586,149233
"TIGER 55-2-12 LOV",52368,08," ",480146,1540712,0,0
TITAN,297252,08," 552H",0,0,259271,82085
TITAN,297253,08," 554H",0,0,527590,174798
TITAN,297254,08," 555H",0,0,541808,147172
TITAN,297269,08," 553H",0,0,523320,140285
TITAN,297297,08," 551H",0,0,441510,117245
TITAN,297302,08," 556H",0,0,330664,107374
"TITAN 7",297284,08," 591H",0,0,329300,90246
"TITAN 7 UNIT",291633,08," 1H",0,0,982532,334796
"TITAN 7 UNIT",291645,08," 4H",0,0,685685,244987
"TITAN 7 UNIT",291699,08," 2H",0,0,728788,284994
"TITAN 7 UNIT",291700,08," 3H",0,0,861456,335758
"TITAN 7 UNIT",292225,08," 733H",0,0,878960,229640
"TITAN 7 UNIT",292228,08," 731H",0,0,879149,194081
"TITAN 7 UNIT",292965,08," 6H",0,0,925997,280766
"TITAN 7 UNIT",293171,08," 732H",0,0,0,0
"TITAN 7 UNIT",293227,08," 7H",0,0,0,0
"TITAN 7 UNIT",293757,08," 8H",0,0,791343,206958
"TITAN 7 UNIT",55192,08," ",0,0,0,0
"TITAN 7 UNIT",56976,08," ",1123757,3237870,0,0
"TITAN SWD",51287,08," ",0,0,0,0
"TOM MCKNIGHT 21",277395,08," 2H",0,0,14,57
"TONOPAH 53-2 SB UNIT",61857,08," ",532578,2088933,0,0
"TONOPAH 53-2-27 LOV",46893,08," ",1282461,3528207,0,0
"TONOPAH 53-2-27 LOV SB",55716,08," ",295438,980758,0,0
"TOOT 'N TOTUM 18-TTT-C24 NL SA",52819,08," ",815486,1474843,0,0
"TOOT D 17-TTT-C24 NL",49620,08," ",486872,709290,0,0
"TOPPER SWD",59571,08," ",0,0,0,0
"TORTUGA 54-2-5",48878,08," ",356747,806672,0,0
"TOTUM 18-TTT-C24 NL",48768,08," ",611303,1634438,0,0
"TRAVIATA SF-15471 LOV UNIT",56943,08," ",774927,1623561,0,0
"TREME 55-1-32 UNIT",288473,08," 2H",0,0,1881234,467319
"TREME 55-1-32 UNIT",299130,08," 14H",0,0,1589153,356915
"TREME 55-1-32 UNIT",299169,08," 21H",0,0,1584404,275972
"TREME 55-1-32 UNIT",299314,08," 13H",0,0,1585763,371953
"TREME 55-1-32 UNIT",48863,08," ",302455,1515002,0,0
"TRIPLE PEARL 29-0-23-26 A",62631,08," ",240491,405289,0,0
"TRIPLE PEARL 29-0-23-26 B",62619,08," ",353510,612172,0,0
"TRIPLE PEARL 29-0-23-26 C",62620,08," ",360624,589978,0,0
"TRIPLE PEARL 29-0-23-26 D",62874,08," ",225249,359732,0,0
"TRIPLE PEARL 29-0-23-26 E",62875,08," ",289812,599325,0,0
"TRIPLE PEARL 29-0-23-26 F",62876,08," ",283898,580741,0,0
"TUCKER 1-75 LOV",42387,08," ",42239,77149,0,0
"TUCKER 1-75 LOV",44927,08," ",9210,17676,0,0
"TUNSTILL STATE 55-1-38 LOV",275875,08," 1H",0,0,111025,13989
"TUNSTILL STATE 55-1-38 LOV",276316,08," 2H",0,0,2186,3703
"TUNSTILL STATE 55-1-38 LOV",287534,08," 3H",0,0,602767,196801
"TUNSTILL STATE 55-1-38 LOV",48630,08," ",41450,78112,0,0
"TUNSTILL UNIT",36550,08," ",0,0,0,0
"TWOFREDS, DELAWARE FIELD UNIT",17356,08," ",55828,75892,0,0
TXL,38522,08," ",0,0,0,0
TXL,41152,08," ",0,0,0,0
"TXL ""1""",42223,08," ",0,0,0,0
"TXL ""43""",33635,08," ",0,0,0,0
"TXL ""9""",184092,08," 1",0,0,0,0
"TXL ""K""",12295,08," ",0,0,0,0
"TXL -13-",227044,08," 8",0,0,0,0
"TXL -13-",38267,08," ",2132,76941,0,0
"TXL -13- B",38268,08," ",379,6513,0,0
"TXL -37 -A-",11326,08," ",32,0,0,0
"TXL -37-",18096,08," ",2078,0,0,0
"TXL -AI",38250,08," ",29298,0,0,0
"TXL -AI- (NCT-D)",39160,08," ",1663,0,0,0
"TXL -AI- /NCT-A/",11884,08," ",3279,0,0,0
"TXL -AI- /NCT-B/",18980,08," ",0,0,0,0
"TXL -F-",12072,08," ",146,0,0,0
"TXL -G-",12474,08," ",12,0,0,0
"TXL -H-",12684,08," ",0,0,0,0
"TXL 17",46516,08," ",0,0,0,0
"TXL 19",282868,08," H301DM",0,0,1189068,300378
"TXL 21",280426,08," B201MD",0,0,0,0
"TXL 27",47076,08," ",0,0,0,0
"TXL 29",280421,08," B201AP",0,0,0,0
"TXL 29",46831,08," ",0,0,0,0
"TXL 3",44150,08," ",0,0,0,0
"TXL 31",279204,08," B201BO",0,0,281272,48982
"TXL 31",280428,08," B201CN",0,0,145983,35686
"TXL 31",281970,08," H301PA",0,0,608824,92611
"TXL 33",280429,08," B201PA",0,0,0,0
"TXL 33",38251,08," ",11,0,0,0
"TXL 33 SWD",46823,08," ",0,0,0,0
"TXL 37",279027,08," W201PA",0,0,1252018,68963
"TXL 37",46307,08," ",72811,248619,0,0
"TXL 37/48 A",292154,08," W101AP",0,0,3179198,783768
"TXL 37/48 A",293574,08," H301CN",0,0,1685300,357311
"TXL 37/48 B",292158,08," W102BO",0,0,2295328,555201
"TXL 37/48 B",293580,08," H302CN",0,0,1552369,300502
"TXL 37/48 C",292102,08," W101BO",0,0,2888945,697142
"TXL 37/48 C",294150,08," H301DM",0,0,1542800,310053
"TXL 37/48 D",292329,08," W102AP",0,0,1690911,396452
"TXL 37/48 D",294151,08," H302DM",0,0,863737,186688
"TXL 37/48 E",294179,08," W102CN",0,0,1810956,472215
"TXL 37/48 E",296312,08," H301AP",0,0,1336061,250533
"TXL 37/48 F",294171,08," W101CN",0,0,2206818,541177
"TXL 37/48 F",296313,08," H302AP",0,0,1144517,209330
"TXL 37/48 G",296378,08," H301BO",0,0,1390983,231867
"TXL 39",283254,08," H301DM",0,0,657187,169256
"TXL 39/46",299084,08," H301AY",0,0,0,0
"TXL 40/45",280442,08," B201DM",0,0,341203,115703
"TXL 40/45",289001,08," H302BO",0,0,1776946,320099
"TXL 40/45",289052,08," H301CN",0,0,2671255,590728
"TXL 40/45",291685,08," H301BO",0,0,2269088,458787
"TXL 40/45",291776,08," H301AP",0,0,2039559,471799
"TXL 40/45",294663,08," H302DM",0,0,1359682,249354
"TXL 40/45",294667,08," H302CN",0,0,1258135,219402
"TXL 40/45",295079,08," H301DM",0,0,775861,153118
"TXL 41/44",278674,08," B201DM",0,0,603631,174406
"TXL 41/44",294634,08," H302AP",0,0,1474552,237891
"TXL 41/44",294647,08," H301BO",0,0,1580785,266327
"TXL 41/44",294648,08," H301AP",0,0,1016386,194294
"TXL 41/44",294649,08," H302BO",0,0,1582494,235043
"TXL 41/44",294671,08," H301CN",0,0,1143810,211000
"TXL 41/44",294808,08," H301DM",0,0,1259477,225970
"TXL 41/44",294828,08," H302CN",0,0,1598866,252984
"TXL 41/44",295000,08," H302DM",0,0,1402223,301601
"TXL 43 -A-",35376,08," ",0,0,0,0
"TXL 47",284116,08," H302AP",0,0,786529,171192
"TXL 47",284608,08," H301AP",0,0,630675,168532
"TXL 47/2/11",299689,08," H302DM",0,0,388844,114513
"TXL 47/2/11",299701,08," H302CN",0,0,524663,143325
"TXL 47/2/11",299718,08," H301DM",0,0,497691,126290
"TXL 48",284471,08," W101DM",0,0,432516,115603
"TXL AX",33648,08," ",0,0,0,0
"TXL STATE 39/46 A",299460,08," H301AP",0,0,397215,102397
"TXL STATE 39/46 B",299434,08," H301DM",0,0,390066,100552
"TXL STATE 39/46 C",299435,08," H301CN",0,0,520536,128034
"TXL STATE 39/46 D",299461,08," H301BO",0,0,469274,123591
"TXL WEST '11'",278671,08," B201OB",0,0,273396,79569
"TXL WEST '11'",280420,08," B201PA",0,0,144886,58230
"TXL WEST 11 SWD",46824,08," ",0,0,0,0
"TYLER STATE",201909,08," 1046",0,0,0,0
"TYLER STATE",38032,08," ",0,0,0,0
